timestamp,aux_pump,aux_level,main_pump,main_level,class
0.04699993133544922,0,7,0,143,plastic_bag
0.1100001335144043,0,7,0,143,plastic_bag
0.10899996757507324,0,7,0,149,plastic_bag
0.10899996757507324,0,7,0,143,plastic_bag
0.1099998950958252,0,7,0,143,plastic_bag
0.10899996757507324,0,7,0,143,plastic_bag
0.1100001335144043,0,7,0,145,plastic_bag
0.10899996757507324,0,7,0,142,plastic_bag
0.10899996757507324,0,7,0,141,plastic_bag
0.1100001335144043,0,7,0,143,plastic_bag
0.10899996757507324,0,7,0,145,plastic_bag
0.10899996757507324,0,7,0,143,plastic_bag
0.11299991607666016,0,7,0,145,plastic_bag
0.1100001335144043,0,7,0,143,plastic_bag
0.10899996757507324,0,7,0,145,plastic_bag
0.10899996757507324,0,7,0,142,plastic_bag
0.1099998950958252,0,7,0,142,plastic_bag
0.10900020599365234,0,7,0,148,plastic_bag
0.10899996757507324,0,7,0,145,plastic_bag
0.1099998950958252,0,7,0,145,plastic_bag
0.09800004959106445,0,7,0,147,plastic_bag
0.12800002098083496,0,7,0,143,plastic_bag
0.10899996757507324,0,7,0,145,plastic_bag
0.1099998950958252,0,7,0,145,plastic_bag
0.10900020599365234,0,7,0,142,plastic_bag
0.10899996757507324,0,7,0,143,plastic_bag
0.1099998950958252,0,7,0,145,plastic_bag
0.10899996757507324,0,7,0,145,plastic_bag
0.1100001335144043,0,7,0,143,plastic_bag
0.10899996757507324,0,7,0,142,plastic_bag
0.1099998950958252,0,7,0,143,plastic_bag
0.10899996757507324,0,7,0,145,plastic_bag
0.1100001335144043,0,7,0,142,plastic_bag
0.10899996757507324,0,7,0,142,plastic_bag
0.10899996757507324,0,7,0,143,plastic_bag
0.1100001335144043,0,7,0,145,plastic_bag
0.10899996757507324,0,7,0,145,plastic_bag
0.10899996757507324,0,7,0,145,plastic_bag
0.1099998950958252,0,7,0,145,plastic_bag
0.10899996757507324,0,7,0,145,plastic_bag
0.1100001335144043,0,7,0,143,plastic_bag
0.10899996757507324,0,7,0,143,plastic_bag
0.10899996757507324,0,7,0,145,plastic_bag
0.1100001335144043,0,7,0,145,plastic_bag
0.10899996757507324,0,7,0,142,plastic_bag
0.1099998950958252,0,7,0,142,plastic_bag
0.10899996757507324,0,7,0,145,plastic_bag
0.10899996757507324,0,7,0,145,plastic_bag
0.1100001335144043,0,7,0,142,plastic_bag
0.10899996757507324,0,7,0,143,plastic_bag
0.10899996757507324,0,7,0,143,plastic_bag
0.1100001335144043,0,7,0,145,plastic_bag
0.10899996757507324,0,7,0,143,plastic_bag
0.1099998950958252,0,7,0,143,plastic_bag
0.10899996757507324,0,7,0,145,plastic_bag
0.10899996757507324,0,7,0,143,plastic_bag
