timestamp,aux_pump,aux_level,main_pump,main_level,class
0.031999826431274414,1,0,0,1275,second_blocked
0.125,1,0,0,1270,second_blocked
0.10900020599365234,1,0,0,1271,second_blocked
0.10899996757507324,1,0,0,1271,second_blocked
0.1099998950958252,1,0,0,1267,second_blocked
0.10899996757507324,1,0,0,1263,second_blocked
0.10899996757507324,1,0,0,1264,second_blocked
0.11100006103515625,1,0,0,1264,second_blocked
0.10899996757507324,1,0,0,1264,second_blocked
0.1100001335144043,1,0,0,1265,second_blocked
0.10899996757507324,1,0,0,1264,second_blocked
0.10899996757507324,1,0,0,1267,second_blocked
0.09800004959106445,1,0,0,1256,second_blocked
0.12599992752075195,1,0,0,1262,second_blocked
0.10899996757507324,1,0,0,1263,second_blocked
0.1100001335144043,1,0,0,1256,second_blocked
0.10899996757507324,1,0,0,1254,second_blocked
0.10899996757507324,1,0,0,1256,second_blocked
0.1099998950958252,1,0,0,1257,second_blocked
0.10900020599365234,1,0,0,1257,second_blocked
0.1099998950958252,1,0,0,1256,second_blocked
0.1099998950958252,1,0,0,1258,second_blocked
0.10900020599365234,1,1,0,1253,second_blocked
0.10899996757507324,1,1,0,1257,second_blocked
0.1099998950958252,1,1,0,1247,second_blocked
0.1100001335144043,1,1,0,1256,second_blocked
0.09799981117248535,1,1,0,1247,second_blocked
0.125,1,1,0,1257,second_blocked
0.09600019454956055,1,1,0,1252,second_blocked
0.125,1,1,0,1246,second_blocked
0.1099998950958252,1,1,0,1249,second_blocked
0.11299991607666016,1,1,0,1248,second_blocked
0.1100001335144043,1,1,0,1257,second_blocked
0.10899996757507324,1,1,0,1245,second_blocked
0.1099998950958252,1,1,0,1245,second_blocked
0.10899996757507324,1,1,0,1246,second_blocked
0.10900020599365234,1,1,0,1245,second_blocked
0.1099998950958252,1,1,0,1246,second_blocked
0.10899996757507324,1,1,0,1242,second_blocked
0.1100001335144043,1,1,0,1248,second_blocked
0.10899996757507324,1,1,0,1246,second_blocked
0.10899996757507324,1,1,0,1238,second_blocked
0.1099998950958252,1,1,0,1235,second_blocked
0.10899996757507324,1,1,0,1237,second_blocked
0.10900020599365234,1,1,0,1236,second_blocked
0.1099998950958252,1,1,0,1230,second_blocked
0.10899996757507324,1,1,0,1229,second_blocked
0.1100001335144043,1,1,0,1225,second_blocked
0.10899996757507324,1,1,0,1229,second_blocked
0.10899996757507324,1,1,0,1227,second_blocked
0.1099998950958252,1,1,0,1226,second_blocked
0.10899996757507324,1,1,0,1226,second_blocked
0.10900020599365234,1,1,0,1229,second_blocked
0.1099998950958252,1,1,0,1215,second_blocked
0.10899996757507324,1,1,0,1226,second_blocked
0.1100001335144043,1,1,0,1218,second_blocked
0.10899996757507324,1,1,0,1227,second_blocked
0.10899996757507324,1,1,0,1218,second_blocked
0.1099998950958252,1,1,0,1226,second_blocked
0.10899996757507324,1,1,0,1218,second_blocked
0.1100001335144043,1,1,0,1216,second_blocked
0.10899996757507324,1,1,0,1216,second_blocked
0.10899996757507324,1,1,0,1218,second_blocked
0.11100006103515625,1,1,0,1216,second_blocked
0.10899996757507324,1,1,0,1215,second_blocked
0.10899996757507324,1,1,0,1218,second_blocked
0.1100001335144043,1,1,0,1208,second_blocked
0.10899996757507324,1,1,0,1214,second_blocked
0.1099998950958252,1,1,0,1218,second_blocked
0.10899996757507324,1,1,0,1207,second_blocked
0.10899996757507324,1,1,0,1207,second_blocked
0.1100001335144043,1,1,0,1207,second_blocked
0.10899996757507324,1,1,0,1213,second_blocked
0.10899996757507324,1,1,0,1207,second_blocked
0.1100001335144043,1,1,0,1208,second_blocked
0.10899996757507324,1,1,0,1204,second_blocked
0.1099998950958252,1,1,0,1198,second_blocked
0.10899996757507324,1,1,0,1209,second_blocked
0.10899996757507324,1,1,0,1197,second_blocked
0.1100001335144043,1,1,0,1207,second_blocked
0.10899996757507324,1,1,0,1199,second_blocked
0.09800004959106445,1,1,0,1201,second_blocked
0.125,1,1,0,1198,second_blocked
0.10899996757507324,1,1,0,1199,second_blocked
0.10899996757507324,1,1,0,1198,second_blocked
0.11100006103515625,1,1,0,1198,second_blocked
0.26600003242492676,1,1,0,1198,second_blocked
0.25,1,1,0,1190,second_blocked
0.125,1,1,0,1198,second_blocked
0.10899996757507324,1,1,0,1184,second_blocked
0.1099998950958252,1,1,0,1188,second_blocked
0.10899996757507324,1,1,0,1187,second_blocked
0.10900020599365234,1,1,0,1187,second_blocked
0.1099998950958252,1,1,0,1180,second_blocked
0.10899996757507324,1,1,0,1179,second_blocked
0.1100001335144043,1,1,0,1190,second_blocked
0.10899996757507324,1,1,0,1185,second_blocked
0.10899996757507324,1,1,0,1186,second_blocked
0.1099998950958252,1,1,0,1181,second_blocked
0.10899996757507324,1,1,0,1187,second_blocked
0.1100001335144043,1,1,0,1179,second_blocked
0.10899996757507324,1,1,0,1177,second_blocked
0.1099998950958252,1,1,0,1179,second_blocked
0.10900020599365234,1,1,0,1182,second_blocked
0.10899996757507324,1,1,0,1177,second_blocked
0.1099998950958252,1,1,0,1171,second_blocked
0.10899996757507324,1,1,0,1169,second_blocked
0.1100001335144043,1,1,0,1173,second_blocked
0.10899996757507324,1,1,0,1170,second_blocked
0.10899996757507324,1,1,0,1173,second_blocked
0.1099998950958252,1,1,0,1169,second_blocked
0.10900020599365234,1,1,0,1168,second_blocked
0.10899996757507324,1,1,0,1168,second_blocked
0.1099998950958252,1,1,0,1162,second_blocked
0.1100001335144043,1,1,0,1169,second_blocked
0.1119999885559082,1,1,0,1159,second_blocked
0.10899996757507324,1,1,0,1164,second_blocked
0.1099998950958252,1,1,0,1155,second_blocked
0.10899996757507324,1,1,0,1166,second_blocked
0.1100001335144043,1,1,0,1162,second_blocked
0.10899996757507324,1,1,0,1159,second_blocked
0.10899996757507324,1,1,0,1159,second_blocked
0.1100001335144043,1,1,0,1159,second_blocked
0.10899996757507324,1,1,0,1154,second_blocked
0.1099998950958252,1,1,0,1159,second_blocked
0.10899996757507324,1,1,0,1157,second_blocked
0.10899996757507324,1,1,0,1159,second_blocked
0.1100001335144043,1,1,0,1148,second_blocked
0.10899996757507324,1,1,0,1159,second_blocked
0.1099998950958252,1,1,0,1146,second_blocked
0.10900020599365234,1,1,0,1149,second_blocked
0.10899996757507324,1,1,0,1159,second_blocked
0.1099998950958252,1,1,0,1149,second_blocked
0.10899996757507324,1,1,0,1148,second_blocked
0.1100001335144043,1,1,0,1144,second_blocked
0.10899996757507324,1,1,0,1149,second_blocked
0.10899996757507324,1,1,0,1158,second_blocked
0.1099998950958252,1,1,0,1144,second_blocked
0.10900020599365234,1,1,0,1140,second_blocked
0.10899996757507324,1,1,0,1140,second_blocked
0.1099998950958252,1,1,0,1140,second_blocked
0.10899996757507324,1,1,0,1142,second_blocked
0.1100001335144043,1,1,0,1137,second_blocked
0.10899996757507324,1,1,0,1146,second_blocked
0.10899996757507324,1,1,0,1140,second_blocked
0.1099998950958252,1,1,0,1136,second_blocked
0.10900020599365234,1,1,0,1146,second_blocked
0.10899996757507324,1,1,0,1138,second_blocked
0.1099998950958252,1,1,0,1141,second_blocked
0.1119999885559082,1,1,0,1133,second_blocked
0.1100001335144043,1,1,0,1126,second_blocked
0.10899996757507324,1,1,0,1130,second_blocked
0.10899996757507324,1,1,0,1130,second_blocked
0.1099998950958252,1,1,0,1140,second_blocked
0.10899996757507324,1,1,0,1125,second_blocked
0.1100001335144043,1,1,0,1131,second_blocked
