timestamp,aux_pump,aux_level,main_pump,main_level,class
0.04699993133544922,0,3,0,8459,blocked
0.10899996757507324,0,3,0,8471,blocked
0.1100001335144043,0,3,0,8467,blocked
0.10899996757507324,0,3,0,8470,blocked
0.10899996757507324,0,3,0,8470,blocked
0.1099998950958252,0,3,0,8454,blocked
0.10900020599365234,0,3,0,8471,blocked
0.10899996757507324,0,3,0,8454,blocked
0.1099998950958252,0,3,0,8465,blocked
0.10899996757507324,0,3,0,8456,blocked
0.1100001335144043,0,3,0,8462,blocked
0.10899996757507324,0,3,0,8472,blocked
0.11100006103515625,0,3,0,8460,blocked
0.10899996757507324,0,3,0,8471,blocked
0.1099998950958252,0,3,0,8465,blocked
0.10899996757507324,0,3,0,8471,blocked
0.10899996757507324,0,3,0,8467,blocked
0.1100001335144043,0,3,0,8454,blocked
0.10899996757507324,0,3,0,8470,blocked
0.10899996757507324,0,3,0,8454,blocked
0.1100001335144043,0,3,0,8468,blocked
0.10899996757507324,0,3,0,8455,blocked
0.1099998950958252,0,3,0,8466,blocked
0.10899996757507324,0,3,0,8472,blocked
0.10899996757507324,0,3,0,8456,blocked
0.1100001335144043,0,3,0,8472,blocked
0.10899996757507324,0,3,0,8461,blocked
0.10899996757507324,0,3,0,8457,blocked
0.1100001335144043,0,3,0,8465,blocked
0.10899996757507324,0,3,0,8456,blocked
0.1099998950958252,0,3,0,8471,blocked
0.10899996757507324,0,3,0,8454,blocked
0.1100001335144043,0,3,0,8470,blocked
0.10899996757507324,0,3,0,8471,blocked
0.1099998950958252,0,3,0,8467,blocked
0.10899996757507324,0,3,0,8471,blocked
0.1100001335144043,0,3,0,8455,blocked
0.1099998950958252,0,3,0,8472,blocked
0.10899996757507324,0,3,0,8456,blocked
0.1100001335144043,0,3,0,8462,blocked
0.10899996757507324,0,3,0,8459,blocked
0.10899996757507324,0,3,0,8459,blocked
0.1100001335144043,0,3,0,8472,blocked
0.11099982261657715,0,3,0,8456,blocked
0.10899996757507324,0,3,0,8471,blocked
0.10900020599365234,0,3,0,8468,blocked
0.1099998950958252,0,3,0,8454,blocked
0.10899996757507324,0,3,0,8471,blocked
0.1100001335144043,0,3,0,8454,blocked
0.10899996757507324,0,3,0,8467,blocked
