timestamp, S0, S1, S2, S3, main_pump, aux_pump, ultrasound
0.0,1,1,0,0,0,0,7
0.09400000000096043,1,1,0,0,0,0,9
0.2029999999995198,1,1,0,0,0,0,7
0.31199999999989814,1,1,0,0,0,0,8
0.4220000000004802,1,1,0,0,0,0,8
0.5310000000008586,1,1,0,0,0,0,9
0.6409999999996217,1,1,0,0,0,0,9
0.75,1,1,0,0,0,0,7
0.8590000000003783,1,1,0,0,0,0,8
0.9690000000009604,1,1,0,0,0,0,7
1.0779999999995198,1,1,0,0,0,0,9
1.1869999999998981,1,1,0,0,0,0,7
1.2970000000004802,1,1,0,0,0,0,9
1.4060000000008586,1,1,0,0,0,0,7
1.5159999999996217,1,1,0,0,0,0,9
1.625,1,1,0,0,0,0,8
1.7340000000003783,1,1,0,0,0,0,8
1.8440000000009604,1,1,0,0,0,0,7
1.9529999999995198,1,1,0,0,0,0,8
2.061999999999898,1,1,0,0,0,0,9
2.17200000000048,1,1,0,0,0,0,8
2.2810000000008586,1,1,0,0,0,0,10
2.3909999999996217,1,1,0,0,0,0,7
2.5,1,1,0,0,0,0,9
2.6090000000003783,1,1,0,0,0,0,7
2.7190000000009604,1,1,0,0,0,0,9
2.82799999999952,1,1,0,0,0,0,8
2.936999999999898,1,1,0,0,0,0,8
3.04700000000048,1,1,0,0,0,0,7
3.1560000000008586,1,1,0,0,0,0,7
3.2659999999996217,1,1,0,0,0,0,8
3.375,1,1,0,0,0,0,8
3.4840000000003783,1,1,0,0,0,0,9
3.5940000000009604,1,1,0,0,0,0,7
3.70299999999952,1,1,0,0,0,0,9
3.813000000000102,1,1,0,0,0,0,7
3.92200000000048,1,1,0,0,0,0,9
4.031000000000859,1,1,0,0,0,0,7
4.140999999999622,1,1,0,0,0,0,8
4.25,1,1,0,0,0,0,7
4.359000000000378,1,1,0,0,0,0,9
4.46900000000096,1,1,0,0,0,0,9
4.57799999999952,1,1,0,0,0,0,7
4.686999999999898,1,1,0,0,0,0,8
4.79700000000048,1,1,0,0,0,0,7
4.906000000000859,1,1,0,0,0,0,9
5.015999999999622,1,1,0,0,0,0,7
5.125,1,1,0,0,0,0,9
5.234000000000378,1,1,0,0,0,0,7
5.34400000000096,1,1,0,0,0,0,9
5.45299999999952,1,1,0,0,0,0,8
5.563000000000102,1,1,0,0,0,0,8
5.67200000000048,1,1,0,0,0,0,9
5.781000000000859,1,1,0,0,0,0,7
5.890999999999622,1,1,0,0,0,0,8
6.0,1,1,0,0,0,0,7
6.109000000000378,1,1,0,0,0,0,9
6.21900000000096,1,1,0,0,0,0,7
6.32799999999952,1,1,0,0,0,0,9
6.438000000000102,1,1,0,0,0,0,7
6.54700000000048,1,1,0,0,0,0,9
6.656000000000859,1,1,0,0,0,0,8
6.765999999999622,1,1,0,0,0,0,8
6.875,1,1,0,0,0,0,7
6.984000000000378,1,1,0,0,0,0,7
7.09400000000096,1,1,0,0,0,0,9
7.20299999999952,1,1,0,0,0,0,7
7.313000000000102,1,1,0,0,0,0,10
7.42200000000048,1,1,0,0,0,0,7
7.531000000000859,1,1,0,0,0,0,9
7.640999999999622,1,1,0,0,0,0,7
7.75,1,1,0,0,0,0,9
7.859000000000378,1,1,0,0,0,0,8
7.96900000000096,1,1,0,0,0,0,8
8.07799999999952,1,1,0,0,0,0,7
8.189000000000306,1,1,0,0,0,0,7
8.298000000000684,1,1,0,0,0,0,8
8.407000000001062,1,1,0,0,0,0,8
8.516999999999825,1,1,0,0,0,0,9
8.626000000000204,1,1,0,0,0,0,7
8.736000000000786,1,1,0,0,0,0,9
8.845000000001164,1,1,0,0,0,0,7
8.953999999999724,1,1,0,0,0,0,9
9.064000000000306,1,1,0,0,0,0,8
9.173000000000684,1,1,0,0,0,0,8
9.282000000001062,1,1,0,0,0,0,7
9.391999999999825,1,1,0,0,0,0,9
9.501000000000204,1,1,0,0,0,0,8
9.611000000000786,1,1,0,0,0,0,8
9.720000000001164,1,1,0,0,0,0,9
9.828999999999724,1,1,0,0,0,0,7
9.939000000000306,1,1,0,0,0,0,9
10.048000000000684,1,1,0,0,0,0,7
10.157000000001062,1,1,0,0,0,0,9
10.266999999999825,1,1,0,0,0,0,7
10.376000000000204,1,1,0,0,0,0,8
10.486000000000786,1,1,0,0,0,0,7
10.595000000001164,1,1,0,0,0,0,9
10.703999999999724,1,1,0,0,0,0,8
10.814000000000306,1,1,0,0,0,0,8
10.923000000000684,1,1,0,0,0,0,7
11.032000000001062,1,1,0,0,0,0,7
11.141999999999825,1,1,0,0,0,0,9
11.251000000000204,1,1,0,0,0,0,7
11.361000000000786,1,1,0,0,0,0,9
11.470000000001164,1,1,0,0,0,0,7
11.578999999999724,1,1,0,0,0,0,9
11.689000000000306,1,1,0,0,0,0,7
11.799000000000888,1,1,0,0,0,0,9
11.90899999999965,1,1,0,0,0,0,7
12.018000000000029,1,1,0,0,0,0,8
12.127000000000407,1,1,0,0,0,0,8
12.23700000000099,1,1,0,0,0,0,8
12.345999999999549,1,1,0,0,0,0,9
12.456000000000131,1,1,0,0,0,0,7
12.566000000000713,1,1,0,0,0,0,9
12.675000000001091,1,1,0,0,0,0,7
12.78399999999965,1,1,0,0,0,0,9
12.894000000000233,1,1,0,0,0,0,7
13.019000000000233,1,1,0,0,0,0,9
13.113000000001193,1,1,0,0,0,0,7
13.221999999999753,1,1,0,0,0,0,7
13.331000000000131,1,1,0,0,0,0,8
13.441000000000713,1,1,0,0,0,0,8
13.550000000001091,1,1,0,0,0,0,9
13.675999999999476,1,1,0,0,0,0,7
13.770000000000437,1,1,0,0,0,0,8
13.879000000000815,1,1,0,0,0,0,7
13.988999999999578,1,1,0,0,0,0,9
14.097999999999956,1,1,0,0,0,0,7
14.207000000000335,1,1,0,0,0,0,9
14.317000000000917,1,1,0,0,0,0,7
14.425999999999476,1,1,0,0,0,0,9
14.534999999999854,1,1,0,0,0,0,8
14.645000000000437,1,1,0,0,0,0,8
14.754000000000815,1,1,0,0,0,0,7
14.879000000000815,1,1,0,0,0,0,7
14.972999999999956,1,1,0,0,0,0,8
15.082000000000335,1,1,0,0,0,0,7
15.192000000000917,1,1,0,0,0,0,9
15.300999999999476,1,1,0,0,0,0,7
15.425999999999476,1,1,0,0,0,0,9
15.534999999999854,1,1,0,0,0,0,7
15.629000000000815,1,1,0,0,0,0,9
15.738999999999578,1,1,0,0,0,0,8
15.847999999999956,1,1,0,0,0,0,8
15.957000000000335,1,1,0,0,0,0,7
16.067000000000917,1,1,0,0,0,0,7
16.175999999999476,1,1,0,0,0,0,9
16.284999999999854,1,1,0,0,0,0,8
16.395000000000437,1,1,0,0,0,0,9
16.504000000000815,1,1,0,0,0,0,7
16.629000000000815,1,1,0,0,0,0,9
