0,0,0,0,0,1,1275,blocked
0,0,0,0,0,1,1270,blocked
0,0,0,0,0,1,1271,blocked
0,0,0,0,0,1,1271,blocked
0,0,0,0,0,1,1267,blocked
0,0,0,0,0,1,1263,blocked
0,0,0,0,0,1,1264,blocked
0,0,0,0,0,1,1264,blocked
0,0,0,0,0,1,1264,blocked
0,0,0,0,0,1,1265,blocked
0,0,0,0,0,1,1264,blocked
0,0,0,0,0,1,1267,blocked
0,0,0,0,0,1,1256,blocked
0,0,0,0,0,1,1262,blocked
0,0,0,0,0,1,1263,blocked
0,0,0,0,0,1,1256,blocked
0,0,0,0,0,1,1254,blocked
0,0,0,0,0,1,1256,blocked
0,0,0,0,0,1,1257,blocked
0,0,0,0,0,1,1257,blocked
0,0,0,0,0,1,1256,blocked
0,0,0,0,0,1,1258,blocked
1,0,0,0,0,1,1253,blocked
1,0,0,0,0,1,1257,blocked
1,0,0,0,0,1,1247,blocked
1,0,0,0,0,1,1256,blocked
1,0,0,0,0,1,1247,blocked
1,0,0,0,0,1,1257,blocked
1,0,0,0,0,1,1252,blocked
1,0,0,0,0,1,1246,blocked
1,0,0,0,0,1,1249,blocked
1,0,0,0,0,1,1248,blocked
1,0,0,0,0,1,1257,blocked
1,0,0,0,0,1,1245,blocked
1,0,0,0,0,1,1245,blocked
1,0,0,0,0,1,1246,blocked
1,0,0,0,0,1,1245,blocked
1,0,0,0,0,1,1246,blocked
1,0,0,0,0,1,1242,blocked
1,0,0,0,0,1,1248,blocked
1,0,0,0,0,1,1246,blocked
1,0,0,0,0,1,1238,blocked
1,0,0,0,0,1,1235,blocked
1,0,0,0,0,1,1237,blocked
1,0,0,0,0,1,1236,blocked
1,0,0,0,0,1,1230,blocked
1,0,0,0,0,1,1229,blocked
1,0,0,0,0,1,1225,blocked
1,0,0,0,0,1,1229,blocked
1,0,0,0,0,1,1227,blocked
1,0,0,0,0,1,1226,blocked
1,0,0,0,0,1,1226,blocked
1,0,0,0,0,1,1229,blocked
1,0,0,0,0,1,1215,blocked
1,0,0,0,0,1,1226,blocked
1,0,0,0,0,1,1218,blocked
1,0,0,0,0,1,1227,blocked
1,0,0,0,0,1,1218,blocked
1,0,0,0,0,1,1226,blocked
1,0,0,0,0,1,1218,blocked
1,0,0,0,0,1,1216,blocked
1,0,0,0,0,1,1216,blocked
1,0,0,0,0,1,1218,blocked
1,0,0,0,0,1,1216,blocked
1,0,0,0,0,1,1215,blocked
1,0,0,0,0,1,1218,blocked
1,0,0,0,0,1,1208,blocked
1,0,0,0,0,1,1214,blocked
1,0,0,0,0,1,1218,blocked
1,0,0,0,0,1,1207,blocked
1,0,0,0,0,1,1207,blocked
1,0,0,0,0,1,1207,blocked
1,0,0,0,0,1,1213,blocked
